Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Turkey,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.884296257,3.962371852,4.26783706,4.003638769,3.650681226,3.518969668,3.65705873,3.314958533,2.932106528,3.148811014,3.527703899,3.754382719,3.870608981,3.921403206,4.05136028,3.901651695,4.139699689,4.103671775,3.184500878,3.889017378,3.661094666,3.603457068,3.795926875,3.296047175,2.697983714,2.409370505,2.418669281,2.266971312,2.240844876,2.536591325,2.324125699,2.078543276,2.054760321,1.96325312,1.902457774,1.847938806,1.726130991
Tuvalu,TUV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.447524831,2.382642998,2.04648408,2.181771985,2.10602696,1.379281568,1.294115754,1.627214037,1.555349473,1.543544868,1.436858367,1.325014953,1.325926462,1.451604644,1.302598581,1.07430688,0.994614644,0.823941318,0.792124011,0.773035719,0.708331843,0.768094083,0.908923798,0.916153061,0.926954971,1.000099681,1.052520913,1.133236062,1.140181694
Uganda,UGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,0.121393787,0.396015475,0.697558545,1.21399177,1.541603631,1.741207121,1.922402159,1.956391518,2.114038013,3.717771412,4.355868545,3.747120763,3.885341666,3.025522697,3.413966412,2.182491987,2.108109079,1.808651138,2.376648107,2.023854034,1.889322618,2.145588454,3.224352061,3.940316335,4.309176121,4.510622,3.829353469,3.485539587,3.335653285,2.950545328,2.161173592,1.933967898,2.317755501,2.292613111,2.313466857,2.279431218,2.534810607,2.84361193,2.481440874,2.321654155,2.357756278,2.404721874,2.309870169,2.403722358,2.197952161,2.050946116,2.190146634,1.456440992,3.23741387,3.40188444,1.788587667,1.736381777,1.706150925,1.602210253,1.567642477
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46535782,2.50047966,2.828505582,3.287577065,4.124671889,3.355004613,2.982168265,3.636149821,2.863999216,2.774899252,2.848390089,2.597120363,2.792489331,2.771591813,2.870002817,2.672911727,2.945108365,2.742030822,2.258323327,2.353437002,2.392918909,3.0211448,3.973258827,3.67198141
Upper middle income,UMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,2.050050833,2.173737324,2.063526524,,,2.306869863,2.350379391,2.366387309,2.449224596,2.346075443,2.204796148,2.113823094,2.77559298,3.430834272,3.576032726,3.558121948,3.41329968,2.696984861,2.455952966,2.765208997,2.795200281,2.944891186,2.721082456,2.756502096,2.781079019,2.738054979,2.665756674,2.603558625,2.359918751,2.109735138,2.468082992,2.258458803,2.205746257,2.15450392,2.069782119,2.020059503,1.836371015,1.886476898,1.839132594,1.953708143,2.044385666,2.007798517,1.930805168,1.925370958,1.923250675,1.884632629,1.910415333,2.110678004,1.948407493,1.863339288,1.933079945,1.970174451,1.993944784,2.037327975,2.004763818
Uruguay,URY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,2.348993289,2.836962919,4.585522215,4.424219441,3.633120851,3.901775674,3.786841402,3.890670386,4.696108629,6.423587817,6.52737921,5.382137461,4.574025437,4.303573219,4.121516224,3.039363672,3.165103981,3.529126068,3.53109715,2.39713886,2.849516349,2.792398358,2.577706272,2.71463971,2.805941719,2.399717832,2.258134519,2.394459652,2.435974942,2.502577187,2.530137823,2.237547997,2.040729697,2.000383757,2.006177553,1.777168544,1.869524959,1.82261339,1.875807851,1.719748942,1.803669825,1.816551302,1.807429455,1.820588137,1.854260996
United States,USA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.352659672,8.487129416,8.656585688,8.189007203,7.467629046,6.968804626,7.800245399,8.755715446,8.565729443,7.985390725,7.42143205,6.410680185,6.053963939,5.485146117,5.546527206,5.234104811,4.847338632,4.838320747,4.635845896,4.645606261,4.827624755,5.290885331,6.386444687,5.871851445,5.728200583,5.93928683,6.124085134,5.916717879,5.579929593,5.374717221,5.120251576,4.539845285,4.666264687,4.326925453,3.941286854,3.63848926,3.350744012,3.209903218,3.017635938,2.908393909,2.933432016,2.944343646,3.249551766,3.607287847,3.785570066,3.844230435,3.808200528,3.847044079,4.220046469,4.636792441,4.665615102,4.583975977,4.238744607,3.832509651,3.506642834,3.304436828,3.291416617
Uzbekistan,UZB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.527491769,1.108038547,1.234188966,1.402495828,,1.637649977,1.151780934,0.834782696,0.597786003,0.538919074,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.7226787,1.284633244,2.065153632,2.301309115,2.175192824,2.340106381,2.336979021,2.553434369,2.350843855,2.185475256,2.075427971,2.408653749,2.483564229,2.162355893,2.078014605,2.273311472,1.638773246,1.771841802,1.783263372,1.663119653,1.495606007,1.339180884,1.989626603,2.555347857,2.368562,1.415361063,1.705057406,1.688251443,1.876744177,2.839435143,1.568724387,1.901784435,1.698354782,2.21688452,1.643862952,1.600788325,1.074193288,1.79528715,1.588588016,1.437199004,1.526570129,1.555107911,1.153373596,1.182690627,1.288301812,1.411439033,1.633757629,1.289306336,1.370437899,1.220338899,0.853924398,0.753524678,1.302331847,1.430909738,,,
British Virgin Islands,VGB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.588850224,5.136186756,7.28651281,7.910857255,5.59531723,3.374588404,2.258694628,2.649355218,,,,,,,,,1.970947468,1.851504436,1.780960852,1.938364584,2.304757337,2.156372927,2.265209922,2.305049337,1.982099234,2.156886368,2.176849795,2.285507647,2.361155697,2.442960753
Vanuatu,VUT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.01023591,5.978114718,5.977466417,5.660549957,5.233235416,4.99138754,5.360467769,5.788562047,5.677156551,5.291771813,4.755182937,4.300493644,4.069267634,3.676018437,3.707468012,3.724368416,3.577955938,3.669597357,3.500870365,3.436336879,3.47072803,3.737121905,4.23948742,4.067323964,4.038214036,4.088999663,3.785488421,3.673557422,3.41763908,3.311979429,3.200419,2.956139725,2.904275557,2.734309255,2.556311142,2.369696559,2.302287759,2.296122977,2.240283802,2.190711023,2.175387653,2.221185612,2.326338685,2.385896316,2.385247298,2.383713443,2.350008719,2.314096814,2.383576238,2.613983726,2.51029117,2.403343869,2.364621329,2.302907186,2.259831169,2.265233176,2.224595196
Samoa,WSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016302466,0.481600821,0.66176429,0.766482847,0.670248903,0.687138022,0.725311468,0.776091211,
"Yemen, Rep.",YEM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.551183444,7.011218859,7.277043191,7.063920416,8.398759041,6.350578483,5.281345941,5.805752597,6.081568704,5.172722436,4.915392365,5.481014692,6.89560795,6.854552052,5.301366496,4.868317012,4.308466835,4.850723487,4.445829498,5.653648497,4.685557034,4.926461703,4.573884277,4.079527404,3.966891088,,
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.924043615,1.426690079,2.191103789,2.005645521,2.618083671,2.553730237,2.626062323,2.708058124,2.683522887,2.536292341,2.268926725,2.389465722,2.305396516,2.570093458,2.994802079,3.756297453,4.582299161,5.101275849,4.424501144,3.748532108,3.207588042,3.524662302,3.499876693,3.492144984,3.581600996,3.583796592,3.699388809,4.059853942,4.479136338,4.222815583,3.777038576,3.125977005,2.733221621,2.423020661,2.489102901,2.117864047,1.755878798,1.582133557,1.383166723,1.272052931,1.387289131,1.483161018,1.529309559,1.468811238,1.355728578,1.38376969,1.290746983,1.177517253,1.145843314,1.214002043,1.115808251,1.103257676,1.132793112,1.123274262,1.10972546,1.090158698,1.072682816
Zambia,ZMB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,3.00141959,2.361458731,3.702789435,2.953997403,2.326184992,4.195269403,3.723310394,2.554108151,2.955769676,1.561882115,1.719245351,1.451688393,1.051809549,1.007661035,,1.648318463,,,,,1.580899606,1.674406236,1.613645798,1.652418863,1.552422316,1.441530462,1.382592765,1.317606823,1.357852118,1.359739114,1.633869373,1.753234112,1.531921484
Zimbabwe,ZWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,1.189535927,1.322411282,1.360055318,2.06812666,2.422770542,2.438692621,2.28804457,2.182819519,2.625890446,2.977026496,3.399445845,4.626743597,6.538153477,7.991312622,8.520588302,6.629117191,4.864334254,5.122544869,5.560874217,5.677626761,5.486708763,5.503798884,5.823875877,5.208717154,4.931017229,4.739397624,4.351684272,4.389413023,3.805714584,3.597615618,3.696948282,3.409856204,3.650828138,4.779780068,3.840762567,5.176415468,4.230245333,10.67467005,3.401080363,4.411259311,2.283146597,2.970298939,,,,0.977840808,1.643823565,2.263931111,2.343083541,2.324733959,2.343629228,2.198172631
